year,runtime_minutes,average_rating,number_of_votes,approval_index,production_budget,bo_worldwide,bo_domestic,bo_foreign,domestic_percent,foreign_percent,nominations_count,wins_count,budget_per_minute,vote_ratio,mean_gross_by_genre,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Horror,genre_Other,country_Australia,country_Canada,country_France,country_Germany,country_India,country_Italy,country_Japan,country_Other,country_United Kingdom,country_United States,country_None,rating_G,rating_Not Rated,rating_Other,rating_PG,rating_PG-13,rating_R,rating_Unrated,rating_None,has_oscar
0.05000000000001137,0.3653846153846153,0.6363636363636362,0.03790701538319404,0.5223160434258143,0.30390898609993255,56359980.0,0.18832649871412888,0.23905167564332735,0.42424242424242425,0.57,0.0,0,0.39612537541226345,0.0696018305729856,0.26379079688020746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.10000000000000853,0.21794871794871795,0.7424242424242424,0.0177897284937404,0.5440289505428227,0.1081333884405386,17290970.0,0.06417329903516922,0.06662209006582885,0.48484848484848486,0.52,0.0,0,0.17451779973197717,0.03144196211946116,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.3500000000000085,0.13461538461538458,0.696969696969697,0.05715109534570277,0.5850422195416165,0.06172732084720076,32730062.0,0.11061670242177991,0.13728952722920407,0.43434343434343436,0.56,0.0,0,0.11523867815598404,0.09455788675924504,0.10800812381772883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.30000000000001137,0.28846153846153844,0.6515151515151516,0.14672111543989289,0.6067551266586249,0.07187864813324342,164874275.0,0.6210800043322495,0.6331205191502095,0.48484848484848486,0.51,0.0,0,0.10413525102085333,0.23477342951449215,0.10800812381772883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.25,0.1923076923076923,0.7121212121212122,0.19116973220412478,0.6658624849215923,0.03562390782594824,147748505.0,0.6737933887434894,0.45413330341113106,0.5858585858585859,0.41,0.0,0,0.06008939795647259,0.28058638823060245,0.10587733590506189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.3500000000000085,0.1923076923076923,0.6060606060606062,0.11413529789990753,0.5609167671893849,0.07187864813324342,139352633.0,0.48979624863584437,0.5689148563734291,0.4444444444444445,0.55,0.0,0,0.12107596373792284,0.19636733797477948,0.10800812381772883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.75,0.23717948717948711,0.6212121212121213,0.10390864407802536,0.5669481302774427,0.2894070899770145,111811453.0,0.6999242879399569,0.16008378216636746,0.8080808080808083,0.19,0.0,0,0.4528428815890122,0.17701543553753868,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
0.9000000000000057,0.17307692307692302,0.30303030303030304,0.02786811595174712,0.30036188178528356,0.30390898609993255,40466970.0,0.23614798932265105,0.07400766008378216,0.7575757575757577,0.24,0.0,0,0.5284662231580106,0.08376082194759188,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.25,0.423076923076923,0.893939393939394,0.22451848821952958,0.8094089264173705,0.20239571323950606,121616555.0,0.2968461570405744,0.6224675867743866,0.31313131313131315,0.68,0.3076923076923077,0,0.24531836286478428,0.2743776603595948,0.10798196182103102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
0.5500000000000114,0.3076923076923077,0.7424242424242424,0.149770634170256,0.6731001206272619,0.21689760936242414,63782078.0,0.31121592408946375,0.175964684320766,0.6262626262626264,0.37,0.0,0,0.30568394664393445,0.2176075655816984,0.26379079688020746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.8500000000000085,0.39743589743589736,0.8333333333333335,0.15301684797631315,0.7394451145958988,0.21689760936242414,150847207.0,0.4368469063641177,0.7060053635547576,0.36363636363636365,0.63,0.46153846153846156,2,0.2713468618234163,0.20359511396657098,0.1082061137053058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
0.6000000000000085,0.423076923076923,0.7121212121212122,0.07592876956054297,0.6115802171290712,0.35466562253014583,68929150.0,0.09851939775282613,0.41975451077199283,0.18181818181818182,0.81,0.3076923076923077,1,0.42998001088210575,0.12058561134792285,0.10798196182103102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
0.3500000000000085,0.3846153846153846,0.893939393939394,0.21051588499000506,0.8045838359469242,0.21689760936242414,129266061.0,0.39389842920920837,0.5860188061041293,0.38383838383838387,0.61,0.5384615384615385,1,0.27577359401282103,0.25871836145968213,0.10798196182103102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
0.45000000000000284,0.34615384615384615,0.7272727272727273,0.04035974337253079,0.5838359469240049,0.4344260512061952,38332994.0,0.2450342472946576,0.049467654099341715,0.8282828282828283,0.17,0.0,0,0.5808208442442402,0.06689040549397897,0.1082061137053058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.7000000000000028,0.25,0.8030303030303032,0.07821534981548661,0.6743063932448734,0.09363149231762052,54837234.0,0.3412771678806695,0.08003831538001198,0.8080808080808083,0.2,0.0,0,0.1436768675275191,0.11343038339343225,0.10376668917399683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0.25,0.22435897435897434,0.6666666666666667,0.1227861559449224,0.6079613992762365,0.3981713108989,223387299.0,0.6944667044656009,1.0,0.393939393939394,0.6,0.0,0,0.6357279015058755,0.19610563313658486,0.10798196182103102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
